age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,label
50,Private,389089,1st-4th,12,Married-civ-spouse,Sales,Not-in-family,White,Male,2489,0,44,United-States,>50K
40,Private,231566,Assoc-voc,14,Married-civ-spouse,?,Not-in-family,White,Male,29160,9,39,United-States,<=50K
21,Private,137400,11th,13,Married-civ-spouse,Adm-clerical,Husband,White,Female,57319,0,29,United-States,<=50K
24,Private,105989,Bachelors,11,Married-civ-spouse,?,Own-child,Black,Female,11085,23,25,United-States,<=50K
23,Private,219213,Some-college,8,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,12847,59,57,United-States,<=50K
36,Self-emp-inc,388905,Bachelors,8,Divorced,Machine-op-inspct,Husband,White,Male,2120,0,26,United-States,<=50K
28,Private,169180,11th,9,Divorced,Exec-managerial,Unmarried,White,Male,71436,44,66,United-States,<=50K
36,Private,31742,Some-college,6,Divorced,Craft-repair,Husband,White,Male,96542,0,28,United-States,<=50K
52,?,51813,HS-grad,10,Married-civ-spouse,Sales,Husband,White,Male,78589,29,47,United-States,<=50K
34,State-gov,80018,7th-8th,12,Divorced,Exec-managerial,Husband,White,Male,57066,1,53,United-States,<=50K
46,Self-emp-inc,123994,HS-grad,10,Widowed,Other-service,Husband,White,Male,67509,85,36,United-States,>50K
39,Private,182748,Some-college,6,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,75792,0,40,United-States,<=50K
25,Private,271308,Bachelors,9,Married-civ-spouse,Craft-repair,Unmarried,White,Female,365,0,16,United-States,<=50K
25,?,212040,Bachelors,10,Never-married,Craft-repair,Wife,Black,Male,99687,65,56,United-States,>50K
39,Self-emp-not-inc,189659,7th-8th,12,Married-civ-spouse,Craft-repair,Husband,White,Female,8728,6,52,United-States,<=50K
22,Private,389201,HS-grad,10,Never-married,Tech-support,Husband,White,Male,81450,0,19,Hong,<=50K
23,Private,185999,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,8,0,48,United-States,<=50K
22,Private,179230,HS-grad,9,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,85938,0,32,United-States,<=50K
28,Private,381472,Assoc-voc,8,Never-married,Adm-clerical,Husband,Black,Male,55455,87,25,China,<=50K
44,Private,376247,HS-grad,9,Never-married,Adm-clerical,Wife,White,Male,219,0,40,United-States,<=50K
36,Private,58665,12th,10,Married-civ-spouse,Craft-repair,Husband,White,Male,1838,179,40,United-States,>50K
66,Local-gov,143123,HS-grad,11,Married-civ-spouse,?,Husband,White,Male,34645,1,68,United-States,<=50K
37,Private,123534,HS-grad,14,Never-married,?,Husband,White,Male,37675,0,44,China,<=50K
43,Private,57244,Masters,10,Divorced,Sales,Husband,White,Female,5987,1,41,United-States,<=50K
56,Self-emp-inc,60953,HS-grad,9,Never-married,Farming-fishing,Unmarried,White,Male,99739,0,37,United-States,<=50K
30,Self-emp-not-inc,581147,Some-college,16,Divorced,?,Husband,White,Male,99231,242,55,United-States,>50K
60,Private,287152,Assoc-voc,12,Divorced,Prof-specialty,Not-in-family,White,Male,72144,0,64,United-States,<=50K
47,Local-gov,166272,Bachelors,14,Married-civ-spouse,Sales,Not-in-family,Black,Female,98779,0,35,United-States,<=50K
22,?,90096,Bachelors,11,Married-civ-spouse,Adm-clerical,Unmarried,Black,Male,3443,80,54,United-States,<=50K
21,Private,387530,Some-college,12,Married-civ-spouse,Adm-clerical,Husband,Black,Male,4794,0,53,United-States,<=50K
37,Private,102269,HS-grad,13,Never-married,Prof-specialty,Husband,White,Male,84096,0,24,United-States,>50K
20,Private,86265,Assoc-voc,11,Never-married,Sales,Own-child,White,Female,52319,3,23,United-States,<=50K
38,Self-emp-not-inc,135738,HS-grad,8,Never-married,Exec-managerial,Own-child,White,Male,99428,55,49,United-States,>50K
35,Private,140408,Some-college,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,15220,0,57,United-States,<=50K
49,?,418423,HS-grad,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,17578,2,38,United-States,<=50K
30,Private,180300,11th,11,Married-civ-spouse,Prof-specialty,Husband,White,Female,78229,147,31,United-States,<=50K
26,Private,113873,Some-college,10,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,1149,53,32,United-States,<=50K
45,Private,269074,Some-college,16,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,410,0,32,United-States,<=50K
43,Private,114510,Some-college,9,Married-civ-spouse,Sales,Husband,White,Male,67816,0,58,Italy,>50K
42,Self-emp-not-inc,164384,Assoc-voc,10,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,158,212,42,United-States,<=50K
39,Private,113008,Some-college,14,Divorced,Other-service,Husband,White,Female,69284,0,51,United-States,<=50K
56,Private,27220,Some-college,9,Divorced,Handlers-cleaners,Husband,White,Male,608,193,41,United-States,>50K
41,Federal-gov,124843,Assoc-acdm,11,Never-married,Exec-managerial,Husband,White,Male,76426,6,53,United-States,<=50K
28,Private,312937,HS-grad,3,Never-married,Craft-repair,Husband,White,Male,84442,0,37,United-States,<=50K
55,Private,33473,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White,Female,308,168,56,United-States,>50K
35,Private,460274,Bachelors,11,Married-civ-spouse,Sales,Not-in-family,White,Female,1199,21,35,United-States,<=50K
51,Private,231697,Masters,10,Divorced,Prof-specialty,Unmarried,White,Female,91119,44,51,United-States,<=50K
28,Private,341322,Some-college,7,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,22796,0,36,United-States,<=50K
61,Private,237273,9th,15,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,84054,6,38,United-States,<=50K
76,Private,156414,Masters,15,Separated,Handlers-cleaners,Husband,White,Male,82244,0,47,United-States,>50K
50,Private,122238,Bachelors,10,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,71375,0,53,United-States,<=50K
33,Private,228064,HS-grad,7,Never-married,Sales,Husband,White,Male,808,0,45,United-States,<=50K
39,Private,163640,Bachelors,9,Divorced,Exec-managerial,Unmarried,Black,Female,73094,3,34,United-States,>50K
37,?,182197,HS-grad,9,Married-civ-spouse,Adm-clerical,Own-child,Black,Male,82807,0,53,United-States,<=50K
34,Private,152037,12th,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,45833,4,49,United-States,<=50K
37,Federal-gov,178640,Some-college,8,Never-married,Craft-repair,Not-in-family,White,Male,34008,266,28,United-States,<=50K
59,Private,162527,Some-college,15,Divorced,Machine-op-inspct,Own-child,White,Female,86683,0,50,United-States,>50K
28,Private,113980,Bachelors,13,Never-married,Other-service,Husband,White,Male,76767,44,44,United-States,>50K
41,Local-gov,165982,Assoc-acdm,9,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,80372,11,33,United-States,>50K
40,Private,126979,HS-grad,9,Married-civ-spouse,Farming-fishing,Own-child,White,Male,73045,0,38,United-States,<=50K
66,Private,107982,Masters,16,Divorced,Adm-clerical,Not-in-family,White,Male,95828,0,30,United-States,<=50K
64,Private,47456,Bachelors,13,Divorced,Handlers-cleaners,Own-child,White,Male,67507,6,53,United-States,>50K
68,Private,136814,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,26264,9,64,United-States,<=50K
40,Private,27956,Some-college,11,Never-married,Sales,Not-in-family,Black,Female,62039,234,32,United-States,<=50K
41,Private,130899,Assoc-acdm,8,Married-civ-spouse,Sales,Wife,White,Female,16555,0,12,United-States,<=50K
27,?,84264,11th,11,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,13753,20,59,Taiwan,<=50K
52,Private,201824,HS-grad,9,Divorced,Sales,Husband,White,Male,88206,54,73,United-States,<=50K
57,Local-gov,386632,HS-grad,11,Separated,Exec-managerial,Unmarried,White,Female,80690,0,41,Poland,<=50K
73,?,63261,HS-grad,11,Married-civ-spouse,Adm-clerical,Husband,Black,Male,37762,1,50,United-States,<=50K
50,Private,199105,HS-grad,11,Never-married,Other-service,Husband,White,Male,4510,4,21,United-States,<=50K
32,Private,249663,Some-college,11,Married-civ-spouse,Exec-managerial,Own-child,White,Male,89871,0,52,United-States,<=50K
36,Private,107622,Some-college,12,Married-civ-spouse,Exec-managerial,Own-child,White,Female,32927,0,17,El-Salvador,<=50K
45,Private,160961,12th,12,Married-civ-spouse,Sales,Own-child,White,Male,308,0,62,United-States,>50K
71,Private,38780,HS-grad,5,Widowed,Exec-managerial,Husband,White,Male,98847,0,41,United-States,>50K
32,Private,85382,HS-grad,11,Married-civ-spouse,Transport-moving,Wife,White,Male,20658,28,55,Puerto-Rico,>50K
41,Private,227393,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,11304,0,31,United-States,>50K
26,Private,160924,Some-college,8,Never-married,Sales,Husband,White,Male,79877,0,27,United-States,<=50K
42,Private,492729,HS-grad,12,Widowed,Handlers-cleaners,Not-in-family,White,Male,9120,2,47,United-States,<=50K
27,Private,73915,HS-grad,9,Never-married,Sales,Own-child,White,Female,425,89,26,United-States,<=50K
30,?,342720,Some-college,10,Married-civ-spouse,Craft-repair,Not-in-family,Black,Female,33148,0,43,United-States,<=50K
20,Private,451606,HS-grad,10,Never-married,Adm-clerical,Own-child,White,Female,48296,0,23,United-States,<=50K
38,Private,149346,Some-college,7,Divorced,Exec-managerial,Not-in-family,White,Male,26089,52,44,United-States,<=50K
28,Private,146454,Some-college,8,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,58845,174,56,United-States,<=50K
25,Private,226572,7th-8th,6,Divorced,Craft-repair,Own-child,White,Male,74501,0,45,United-States,<=50K
33,Local-gov,361323,Some-college,15,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,43689,745,42,United-States,>50K
63,Private,217015,Bachelors,12,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,8,12,55,United-States,<=50K
40,Private,26760,HS-grad,6,Separated,Handlers-cleaners,Husband,White,Male,5432,224,32,United-States,<=50K
29,Private,146294,Assoc-voc,10,Never-married,Sales,Wife,White,Male,51598,0,45,United-States,>50K
32,Self-emp-inc,194000,Bachelors,11,Married-civ-spouse,Craft-repair,Husband,White,Male,84422,3,46,United-States,<=50K
64,?,354568,HS-grad,7,Divorced,Sales,Unmarried,White,Male,47559,3,46,United-States,<=50K
19,Private,370957,HS-grad,9,Married-civ-spouse,Adm-clerical,Own-child,White,Male,177,0,27,Greece,<=50K
18,Private,192144,Some-college,13,Never-married,Other-service,Husband,White,Male,99908,28,50,United-States,<=50K
29,Private,251252,HS-grad,3,Married-spouse-absent,?,Husband,White,Male,60112,0,35,United-States,<=50K
32,Private,93940,11th,14,Married-civ-spouse,Sales,Husband,White,Male,98076,15,39,United-States,>50K
41,Private,73566,12th,9,Married-civ-spouse,Adm-clerical,Husband,White,Female,42,55,18,United-States,<=50K
58,Private,158737,Bachelors,13,Married-civ-spouse,Protective-serv,Unmarried,White,Male,74790,0,33,United-States,<=50K
25,Self-emp-not-inc,123736,Bachelors,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,15,1,39,United-States,<=50K
24,Private,229428,HS-grad,9,Never-married,Tech-support,Wife,White,Male,57677,1,30,United-States,>50K
25,Private,334086,HS-grad,8,Married-civ-spouse,Sales,Husband,White,Male,19521,1,34,United-States,<=50K
40,Private,140638,Some-college,12,Married-civ-spouse,Tech-support,Own-child,Black,Female,99747,0,27,United-States,<=50K
47,Self-emp-not-inc,74741,Assoc-voc,10,Married-civ-spouse,Sales,Husband,White,Male,60644,6,51,United-States,>50K
26,Self-emp-inc,566372,Some-college,16,Divorced,Farming-fishing,Unmarried,White,Female,7095,0,30,United-States,>50K
23,Local-gov,264947,Some-college,10,Never-married,Transport-moving,Wife,White,Male,17208,0,11,United-States,<=50K
42,Local-gov,104150,Prof-school,9,Married-civ-spouse,Prof-specialty,Own-child,White,Female,92854,0,28,United-States,<=50K
29,Self-emp-not-inc,48080,7th-8th,13,Never-married,Exec-managerial,Not-in-family,White,Female,54953,0,34,United-States,<=50K
43,Private,74324,Some-college,8,Divorced,Craft-repair,Not-in-family,White,Male,76978,6,23,United-States,<=50K
19,Private,179766,Bachelors,10,Married-civ-spouse,Sales,Wife,Black,Female,0,0,10,United-States,<=50K
45,Private,72176,Assoc-voc,8,Married-civ-spouse,Sales,Husband,White,Female,74489,0,25,United-States,>50K
56,Private,356878,HS-grad,8,Never-married,Handlers-cleaners,Other-relative,White,Male,226,0,31,United-States,<=50K
35,?,290277,Assoc-voc,6,Never-married,Other-service,Other-relative,White,Male,96051,14,39,United-States,<=50K
44,Private,103034,5th-6th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,2,33,39,United-States,>50K
31,?,97889,Some-college,11,Never-married,Handlers-cleaners,Wife,White,Male,24924,0,33,United-States,<=50K
47,Private,204838,HS-grad,12,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,44235,49,49,United-States,>50K
38,Self-emp-not-inc,149999,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,70976,0,37,United-States,<=50K
38,Self-emp-not-inc,302971,Some-college,8,Never-married,Sales,Wife,White,Female,12370,3,40,United-States,<=50K
57,State-gov,303680,Some-college,12,Divorced,Adm-clerical,Husband,White,Female,98602,0,40,United-States,<=50K
54,Private,63529,Bachelors,5,Married-civ-spouse,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,1590,0,41,United-States,<=50K
37,State-gov,104591,Bachelors,12,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,21368,0,45,United-States,>50K
30,Self-emp-not-inc,82667,Bachelors,15,Married-civ-spouse,Sales,Husband,White,Male,7,11,66,?,<=50K
17,Private,349607,Some-college,9,Married-civ-spouse,Craft-repair,Own-child,White,Female,7020,109,30,United-States,<=50K
60,Private,74531,HS-grad,6,Separated,Handlers-cleaners,Husband,White,Male,1935,0,36,United-States,<=50K
29,Local-gov,302119,HS-grad,9,Separated,Exec-managerial,Not-in-family,White,Female,92757,21,50,United-States,<=50K
28,Private,171461,Some-college,9,Married-civ-spouse,Other-service,Husband,White,Female,94436,14,32,United-States,<=50K
55,Private,601653,12th,10,Married-civ-spouse,Transport-moving,Own-child,White,Male,22858,24,35,United-States,<=50K
37,Private,199817,Masters,10,Divorced,Sales,Husband,White,Male,4159,0,56,United-States,>50K
61,Private,44729,HS-grad,10,Married-civ-spouse,Adm-clerical,Husband,Black,Female,46342,0,48,United-States,>50K
22,Private,187095,Some-college,12,Never-married,Prof-specialty,Own-child,White,Female,39636,0,60,United-States,<=50K
25,Private,270497,Some-college,9,Never-married,Prof-specialty,Not-in-family,White,Male,108,0,46,United-States,<=50K
22,Private,338574,Some-college,8,Never-married,Sales,Wife,Black,Female,26816,0,24,United-States,<=50K
40,Private,128031,Some-college,8,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,58129,0,47,United-States,<=50K
41,Private,145535,Some-college,11,Never-married,Exec-managerial,Husband,White,Male,76069,0,31,United-States,>50K
31,Private,365015,HS-grad,7,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,68844,0,65,United-States,<=50K
57,Private,134102,Prof-school,14,Widowed,Sales,Unmarried,White,Female,43752,0,44,United-States,>50K
67,State-gov,126096,Assoc-acdm,13,Married-civ-spouse,Other-service,Not-in-family,White,Male,6186,0,53,United-States,<=50K
23,Private,115362,HS-grad,10,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,77891,0,35,United-States,<=50K
29,?,71047,Assoc-voc,13,Widowed,Prof-specialty,Not-in-family,White,Female,416,1,54,United-States,>50K
52,Private,581986,Bachelors,14,Divorced,Prof-specialty,Not-in-family,White,Male,30854,0,28,United-States,<=50K
64,Self-emp-inc,121029,HS-grad,6,Married-civ-spouse,Transport-moving,Husband,White,Male,43258,0,52,?,<=50K
29,Private,298414,Assoc-acdm,11,Divorced,?,Not-in-family,White,Female,7491,0,55,United-States,>50K
38,Private,228957,Bachelors,11,Married-civ-spouse,Transport-moving,Unmarried,White,Male,13364,0,60,United-States,>50K
40,Private,239881,HS-grad,14,Separated,Other-service,Unmarried,White,Female,78969,0,40,United-States,<=50K
33,Private,136790,Masters,9,Married-civ-spouse,Other-service,Husband,White,Male,77180,0,29,?,>50K
24,Private,94030,HS-grad,9,Married-civ-spouse,?,Wife,Black,Male,1259,0,42,United-States,<=50K
37,Private,203805,Assoc-voc,11,Divorced,Sales,Unmarried,White,Female,89733,0,37,United-States,<=50K
33,Private,461186,HS-grad,11,Married-civ-spouse,Other-service,Husband,White,Male,95846,12,48,South,>50K
32,Private,92902,Bachelors,13,Never-married,Tech-support,Wife,White,Female,13,78,43,?,<=50K
68,Private,127262,HS-grad,11,Never-married,Craft-repair,Husband,White,Female,69236,0,66,United-States,>50K
35,Private,98451,HS-grad,8,Married-civ-spouse,Other-service,Not-in-family,White,Male,5,1,38,United-States,<=50K
53,Private,63647,Bachelors,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,87531,5,27,United-States,>50K
37,Private,98410,HS-grad,12,Never-married,Prof-specialty,Not-in-family,White,Male,55228,47,41,United-States,>50K
40,Private,157575,Bachelors,6,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,75332,0,68,United-States,<=50K
38,?,308414,HS-grad,11,Married-civ-spouse,Other-service,Not-in-family,White,Male,53330,0,29,United-States,<=50K
43,Private,245517,Assoc-voc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,3270,0,30,United-States,<=50K
27,Private,142499,Some-college,11,Married-civ-spouse,Adm-clerical,Not-in-family,Black,Female,26217,2,49,United-States,<=50K
56,Private,223188,Bachelors,12,Never-married,Other-service,Not-in-family,White,Female,40957,65,36,United-States,<=50K
34,Private,71187,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,11874,0,50,England,<=50K
40,Local-gov,163386,HS-grad,11,Married-civ-spouse,?,Husband,White,Female,75949,0,22,United-States,<=50K
55,State-gov,200258,11th,9,Divorced,Other-service,Husband,White,Female,61044,2,42,United-States,>50K
19,Private,209762,Assoc-voc,3,Never-married,Exec-managerial,Other-relative,White,Male,33425,6,58,United-States,<=50K
28,Private,140946,HS-grad,15,Married-civ-spouse,Sales,Wife,White,Male,52941,32,20,United-States,>50K
25,Private,66987,HS-grad,10,Married-civ-spouse,Exec-managerial,Own-child,White,Male,15054,0,29,United-States,<=50K
30,State-gov,71948,Some-college,12,Married-civ-spouse,Sales,Not-in-family,Asian-Pac-Islander,Female,73146,2,55,United-States,<=50K
57,Private,341232,11th,12,Divorced,Prof-specialty,Not-in-family,White,Female,98462,0,33,United-States,>50K
32,Private,125121,Bachelors,13,Married-civ-spouse,Other-service,Not-in-family,White,Male,97272,0,41,United-States,>50K
